movie_id,title,director,genre,release_year,country,language,duration_minutes,content_rating,imdb_rating,netflix_rating,total_views,date_added_to_netflix,is_netflix_original,budget_millions,box_office_millions,profit_millions,years_on_netflix,rating_category
NF4414,Journey,David Fincher,Action,2006,South Korea,English,86,TV-PG,3.6,2.8,1631,2015-11-26,True,,,,9,Poor
NF4415,Last Earth,Greta Gerwig,Action,2008,Mexico,Norwegian,127,TV-14,8.3,9.4,6749,2023-08-15,False,87.95,335.97,248.02000000000004,1,Good
NF4416,Moon,Greta Gerwig,Sci-Fi,2008,India,Swedish,107,NC-17,5.5,6.1,73713,2015-08-30,False,,,,9,Average
NF4417,Journey,Zack Snyder,Horror,2014,South Korea,German,147,TV-MA,5.5,5.4,80239,2018-07-06,True,,758.29,,6,Average
NF4418,Dream,Zack Snyder,Action,2018,Mexico,Italian,98,TV-G,6.5,6.2,83451,2019-08-07,True,45.43,118.29,72.86000000000001,5,Average
NF4419,Light,Patty Jenkins,Thriller,2010,Turkey,Mandarin,102,G,4.5,4.2,64050,2020-08-07,True,,422.59,,4,Poor
NF4420,War,Martin Scorsese,Crime,2021,China,Portuguese,110,PG-13,6.7,5.5,30229,2022-01-04,False,,132.18,,2,Average
NF4421,Water,Ridley Scott,Fantasy,2011,Netherlands,Hindi,101,R,7.8,7.4,32369,2019-08-06,True,102.04,519.93,417.88999999999993,5,Good
NF4422,Light,Rian Johnson,Comedy,2020,Spain,Italian,164,TV-PG,3.6,2.9,44895,2023-03-04,True,98.13,,,1,Poor
NF4423,Big Mission,Jordan Peele,Biography,2009,UK,Spanish,172,R,6.9,7.2,44012,2022-12-20,True,8.6,62.0,53.4,2,Average
NF4424,Secret Nightmare,Jordan Peele,War,2010,Japan,Italian,140,G,7.4,8.0,4626,2019-07-26,True,,280.96,,5,Good
NF4425,Secret,Greta Gerwig,Drama,2022,Spain,French,162,TV-Y,8.4,8.3,31545,2024-07-14,False,,,,0,Good
NF4426,Mission,David Fincher,Horror,2016,Japan,Thai,133,TV-Y,7.7,7.6,139632,2017-02-25,True,73.77,210.91,137.14,7,Good
NF4427,Light,Ridley Scott,War,2017,Spain,Swedish,164,TV-G,4.7,5.1,5850,2017-04-23,False,70.45,,,7,Poor
NF4428,Journey,Parasite Director,Mystery,2018,Japan,Italian,140,R,7.2,6.3,4762,2020-04-09,False,155.06,758.59,603.53,4,Good
NF4429,Dark Hope,Denis Villeneuve,Adventure,2015,Mexico,Hindi,163,G,6.1,6.0,60977,2016-05-14,False,161.35,618.33,456.98,8,Average
NF4430,Hope,James Cameron,Horror,2023,South Korea,Spanish,86,PG-13,7.9,9.0,22779,2024-08-09,False,64.64,,,0,Good
NF4431,Dark Water,James Cameron,Family,2010,Sweden,Arabic,109,TV-Y,5.3,5.2,13609,2021-01-03,True,4.2,41.71,37.51,3,Average
NF4432,Love,Jordan Peele,Action,2024,China,Korean,177,TV-MA,7.5,7.6,77197,2024-09-26,True,189.19,,,0,Good
NF4433,Small Secret,Chloe Zhao,Sci-Fi,2019,China,Swedish,129,PG-13,6.9,6.6,20111,2021-08-17,True,,565.44,,3,Average
NF4434,Love,Steven Spielberg,Romance,2013,Norway,Arabic,87,PG,8.9,8.3,51047,2016-05-04,True,117.07,354.22,237.15000000000003,8,Excellent
NF4435,Silent Earth,Bong Joon-ho,Animation,2008,Thailand,Portuguese,88,NC-17,5.3,4.7,22146,2013-03-12,False,147.67,227.66,79.99000000000001,11,Average
NF4436,Love,Ryan Coogler,War,2009,China,French,169,TV-Y7,4.4,4.3,73308,2015-01-08,True,30.92,,,9,Poor
NF4437,Adventure,Ryan Coogler,Sci-Fi,2009,India,Hindi,139,TV-14,5.9,5.6,26887,2022-11-29,True,44.01,,,2,Average
NF4438,Story,Parasite Director,Biography,2020,Japan,Norwegian,133,R,6.5,6.0,21029,2023-06-05,True,101.22,718.75,617.53,1,Average
NF4439,Big Peace,Parasite Director,War,2006,South Korea,Swedish,174,TV-MA,4.2,5.3,23976,2018-08-13,True,,550.03,,6,Poor
NF4440,Secret,Greta Gerwig,Crime,2022,Norway,Swedish,80,G,5.9,5.8,3238,2024-01-03,False,135.6,534.29,398.68999999999994,0,Average
NF4441,Hidden Earth,Ryan Coogler,Drama,2023,Sweden,Thai,99,TV-14,8.8,9.2,41052,2024-05-09,True,115.12,,,0,Excellent
NF4442,Hope,Denis Villeneuve,Mystery,2016,Mexico,Mandarin,134,R,8.3,8.8,227307,2021-03-09,False,172.86,194.75,21.889999999999986,3,Good
NF4443,Love,Chloe Zhao,Animation,2004,USA,Portuguese,81,TV-MA,7.0,7.7,6116,2010-06-01,False,39.95,625.76,585.81,14,Average
NF4444,Silent Dream,David Fincher,Horror,2016,USA,Arabic,156,G,5.1,4.6,41956,2017-06-08,False,128.63,404.51,275.88,7,Average
NF4445,Tale,Zack Snyder,Romance,2020,Netherlands,Thai,170,PG,6.1,6.0,80041,2023-04-17,False,8.99,514.43,505.43999999999994,1,Average
NF4446,Final Mystery,Greta Gerwig,Crime,2006,Sweden,Thai,90,TV-Y7,5.8,4.9,7921,2022-08-01,False,140.08,349.15,209.06999999999996,2,Average
NF4447,Nightmare,Parasite Director,Adventure,2013,Italy,Korean,149,TV-PG,6.9,7.6,159981,2017-04-14,True,114.61,775.36,660.75,7,Average
NF4448,Small Fire,Quentin Tarantino,Romance,2020,Sweden,Spanish,138,TV-Y7,7.6,7.6,169054,2023-04-20,False,73.7,705.99,632.29,1,Good
NF4449,Bright Fire,Christopher McQuarrie,Fantasy,2007,India,Mandarin,83,TV-Y,7.6,7.7,29656,2019-12-19,False,10.57,,,5,Good
NF4450,Hope,Rian Johnson,Horror,2013,Thailand,Thai,138,TV-14,5.8,5.7,51599,2016-09-20,False,,485.33,,8,Average
NF4451,Adventure,Parasite Director,Sci-Fi,2005,Canada,Hindi,83,PG,7.9,8.3,12821,2019-08-19,False,94.5,536.5,442.0,5,Good
NF4452,The Earth,Denis Villeneuve,Mystery,2005,Italy,German,107,TV-PG,4.6,4.5,49913,2014-01-05,True,69.39,28.54,-40.85,10,Poor
NF4453,Lost Dream,Ryan Coogler,Romance,2010,Canada,German,174,G,5.4,4.9,102771,2013-03-30,True,199.98,,,11,Average
NF4454,An Secret,Ryan Coogler,Documentary,2004,Spain,Norwegian,100,TV-Y,5.9,5.9,40260,2022-12-10,False,155.5,574.56,419.05999999999995,2,Average
NF4455,Water,Rian Johnson,Action,2016,China,Japanese,132,PG-13,4.2,4.5,34837,2019-01-15,False,194.57,774.94,580.3700000000001,5,Poor
NF4456,Tale,Greta Gerwig,Thriller,2018,USA,Turkish,92,NC-17,4.6,4.0,1643,2021-01-11,True,,758.01,,3,Poor
NF4457,Love,Martin Scorsese,Action,2015,Norway,French,150,TV-14,7.2,8.3,44278,2022-04-30,True,168.81,209.99,41.18000000000001,2,Good
NF4458,Sky,Quentin Tarantino,Sci-Fi,2016,Norway,Portuguese,134,TV-PG,3.5,3.5,6966,2017-08-20,True,,428.36,,7,Poor
NF4459,Storm,Christopher Nolan,Thriller,2015,China,French,98,TV-MA,5.3,5.6,61664,2021-01-26,False,,631.26,,3,Average
NF4460,Storm,Parasite Director,Documentary,2011,UK,Swedish,107,NC-17,6.8,5.7,184693,2015-10-30,True,,514.9,,9,Average
NF4461,Love,Parasite Director,Thriller,2005,South Korea,English,83,NC-17,6.5,6.2,125258,2015-02-27,True,190.85,524.09,333.24,9,Average
NF4462,Moon,Greta Gerwig,Crime,2024,Canada,English,113,PG-13,4.1,4.4,20785,2024-09-30,True,,,,0,Poor
NF4463,Nightmare,Christopher McQuarrie,Family,2004,Germany,Korean,108,NC-17,7.6,7.8,3186,2022-05-16,False,123.48,137.94,14.459999999999994,2,Good
NF4464,Love,Greta Gerwig,Family,2006,Brazil,Swedish,142,R,6.2,5.9,16428,2011-06-06,True,,504.32,,13,Average
NF4465,Story,Bong Joon-ho,Thriller,2006,UK,Japanese,115,R,5.2,4.8,11332,2017-06-23,True,116.66,127.31,10.650000000000006,7,Average
NF4466,Hope,Quentin Tarantino,War,2014,Spain,Hindi,109,TV-Y,6.0,5.8,16962,2023-09-17,True,,269.08,,1,Average
NF4467,Tale,Bong Joon-ho,Horror,2012,Mexico,Korean,114,G,6.2,6.3,112206,2024-04-12,False,181.13,,,0,Average
NF4468,Final Hope,James Cameron,Action,2009,Canada,Swedish,87,TV-PG,4.2,3.9,36012,2012-08-15,True,101.37,125.57,24.19999999999999,12,Poor
NF4469,Silent Journey,Jordan Peele,Documentary,2005,India,Korean,162,TV-PG,7.3,7.6,161129,2015-01-14,False,,497.44,,9,Good
NF4470,Peace,Bong Joon-ho,Thriller,2008,Spain,Swedish,95,PG-13,6.1,6.1,128992,2010-10-13,False,,,,14,Average
NF4471,Dream,Rian Johnson,Family,2019,Mexico,Italian,95,TV-Y7,6.5,6.5,25971,2020-09-30,True,31.73,160.99,129.26000000000002,4,Average
NF4472,Silent Light,Patty Jenkins,Animation,2020,Sweden,French,97,TV-PG,5.9,5.8,23353,2024-05-21,True,,,,0,Average
NF4473,Shadow,Ridley Scott,Drama,2017,Canada,Hindi,169,TV-14,5.9,5.9,27346,2021-07-02,False,80.14,308.96,228.82,3,Average
NF4474,Sky,Rian Johnson,War,2012,Canada,Korean,114,PG,5.7,5.3,119725,2023-05-07,True,,,,1,Average
NF4475,Sky,Zack Snyder,Comedy,2017,USA,Portuguese,101,R,4.0,3.8,35599,2019-04-12,False,51.45,,,5,Poor
NF4476,New Adventure,Zack Snyder,Documentary,2011,Australia,Portuguese,149,TV-PG,5.9,5.6,46622,2019-03-10,False,171.3,,,5,Average
NF4477,Adventure,Greta Gerwig,Sci-Fi,2018,Thailand,Arabic,145,TV-PG,7.6,7.0,51396,2018-09-01,False,166.7,,,6,Good
NF4478,Hope,Martin Scorsese,Horror,2010,Sweden,Hindi,153,TV-MA,6.0,5.6,23099,2017-02-08,False,10.65,,,7,Average
NF4479,Peace,Christopher Nolan,Romance,2006,USA,Arabic,139,TV-G,7.0,6.8,99862,2012-05-12,True,191.16,76.88,-114.28,12,Average
NF4480,Big Code,James Cameron,Thriller,2009,Sweden,Mandarin,137,G,10.0,9.4,6139,2010-06-13,False,99.14,191.09,91.95,14,Excellent
NF4481,Legend,Bong Joon-ho,Drama,2010,South Korea,German,127,R,8.6,8.7,73350,2013-03-01,True,72.14,,,11,Excellent
NF4482,The Quest,Steven Spielberg,Mystery,2015,Germany,Arabic,115,PG-13,7.8,7.2,34992,2024-03-08,True,134.67,596.81,462.14,0,Good
NF4483,Mission,Greta Gerwig,Animation,2021,USA,German,166,NC-17,5.3,6.8,25436,2022-12-08,False,4.64,,,2,Average
NF4484,The War,Quentin Tarantino,Sci-Fi,2012,Mexico,Arabic,166,TV-14,7.4,7.6,386,2024-09-11,False,188.14,,,0,Good
NF4485,Earth,Ryan Coogler,Action,2011,Brazil,Korean,143,PG-13,6.5,6.9,78417,2013-08-24,True,49.42,541.61,492.19,11,Average
NF4486,The Tale,Ridley Scott,Comedy,2010,Brazil,Swedish,134,TV-MA,6.3,6.9,113504,2010-11-23,True,,,,14,Average
NF4487,Bright Nightmare,Martin Scorsese,Comedy,2008,Germany,English,112,R,5.9,5.7,63212,2018-12-21,True,,350.63,,6,Average
NF4488,Love,Chloe Zhao,Family,2023,Italy,Turkish,158,TV-PG,7.1,8.2,28581,2024-02-23,True,42.05,,,0,Good
NF4489,Last Fear,Zack Snyder,Animation,2004,Japan,Spanish,154,TV-14,6.8,7.6,63770,2022-10-03,True,94.95,,,2,Average
NF4490,Hope,Quentin Tarantino,Biography,2004,India,Japanese,140,R,7.1,7.1,60200,2011-07-05,True,78.6,188.82,110.22,13,Good
NF4491,Bright Sun,Christopher Nolan,Romance,2010,South Korea,German,179,NC-17,9.0,9.3,123012,2019-07-17,True,167.02,503.28,336.26,5,Excellent
NF4492,War,James Cameron,Horror,2010,South Korea,Arabic,100,NC-17,6.3,5.5,3974,2020-11-19,True,130.2,114.9,-15.299999999999983,4,Average
NF4493,Old Sky,Greta Gerwig,Family,2004,USA,Norwegian,130,TV-14,3.0,3.2,1370,2018-10-28,True,,299.88,,6,Poor
NF4494,Fear,Chloe Zhao,Romance,2024,Sweden,Spanish,134,TV-14,4.9,4.1,225270,2024-10-02,True,193.38,,,0,Poor
NF4495,Legend,Rian Johnson,Adventure,2015,Germany,Swedish,130,PG-13,6.8,6.1,296981,2023-04-14,True,54.76,243.28,188.52,1,Average
NF4496,Lost Tale,Greta Gerwig,Horror,2010,Norway,Swedish,128,PG-13,6.5,6.8,77477,2011-12-20,False,79.63,241.03,161.4,13,Average
NF4497,Quest,Bong Joon-ho,Family,2004,Sweden,English,125,R,6.3,5.8,104301,2010-08-10,True,,,,14,Average
NF4498,Love,Greta Gerwig,Biography,2014,Sweden,Turkish,172,TV-14,9.3,9.3,127358,2023-04-07,True,145.84,,,1,Excellent
NF4499,Mystery,Jordan Peele,Romance,2008,Mexico,Dutch,180,PG,7.3,7.1,44957,2016-11-04,True,,,,8,Good
NF4500,Shadow,Quentin Tarantino,Horror,2018,Argentina,German,134,PG,7.1,6.9,38409,2022-12-26,True,143.09,,,2,Good
NF4501,Water,Greta Gerwig,Comedy,2022,Thailand,Dutch,168,G,7.0,7.8,33674,2024-05-15,False,,678.28,,0,Average
NF4502,Moon,Christopher Nolan,Crime,2011,India,Thai,140,R,7.0,7.6,34665,2020-10-15,True,104.72,769.31,664.5899999999999,4,Average
NF4503,Final Mission,Bong Joon-ho,Comedy,2015,Sweden,Norwegian,130,TV-14,8.5,7.8,217056,2016-06-24,True,151.57,,,8,Good
NF4504,Dream,Steven Spielberg,Romance,2016,USA,Swedish,113,PG,6.8,6.2,98311,2024-04-18,False,,584.75,,0,Average
NF4505,Quest,Bong Joon-ho,Biography,2015,USA,French,133,TV-14,6.7,7.5,65669,2019-12-17,False,,,,5,Average
NF4506,Secret,Ryan Coogler,Horror,2023,Mexico,English,131,TV-Y,7.4,7.6,106167,2024-01-22,True,15.36,,,0,Good
NF4507,Hope,David Fincher,Thriller,2016,Australia,Dutch,108,TV-Y,5.9,5.9,26572,2022-10-05,True,196.38,438.23,241.85000000000002,2,Average
NF4508,Slow Nightmare,Chloe Zhao,Horror,2016,Italy,Hindi,123,G,6.3,6.3,73482,2021-05-08,True,63.89,636.63,572.74,3,Average
NF4509,Sun,Patty Jenkins,Action,2004,Netherlands,Hindi,154,TV-Y,7.3,6.5,244072,2018-12-14,True,43.02,,,6,Good
NF4510,Quick Earth,Zack Snyder,Sci-Fi,2018,Germany,German,127,TV-G,5.7,5.3,4529,2024-04-16,True,22.35,315.43,293.08,0,Average
NF4511,Slow Water,Ridley Scott,Comedy,2018,Spain,Turkish,124,TV-Y7,4.1,4.3,11438,2019-05-21,True,,92.76,,5,Poor
NF4512,Sky,Christopher McQuarrie,Thriller,2021,Sweden,Spanish,174,PG,6.9,7.5,141315,2023-03-21,False,44.86,,,1,Average
NF4513,Secret Quest,Bong Joon-ho,Crime,2012,South Korea,Hindi,109,NC-17,7.2,7.3,23786,2019-07-27,True,188.63,622.21,433.58000000000004,5,Good
NF4514,Fear,Steven Spielberg,Drama,2022,Australia,Norwegian,131,TV-PG,9.0,9.4,44921,2023-03-05,True,,,,1,Excellent
NF4515,Adventure,Chloe Zhao,War,2017,Argentina,Arabic,134,TV-Y7,2.8,2.7,17879,2021-08-31,True,,,,3,Poor
NF4516,Mystery,Ryan Coogler,Drama,2005,Italy,Arabic,109,G,7.1,7.6,3252,2020-07-25,False,108.7,367.83,259.13,4,Good
NF4517,Legend,Parasite Director,Thriller,2015,USA,French,155,TV-14,6.0,6.0,90449,2023-05-12,False,173.81,672.72,498.91,1,Average
NF4518,Dark Nightmare,Ryan Coogler,Documentary,2021,Turkey,Portuguese,105,TV-PG,6.0,5.0,96171,2022-09-08,False,165.54,,,2,Average
NF4519,Old Peace,Jordan Peele,Drama,2019,Italy,Norwegian,139,TV-14,4.4,4.1,18142,2022-07-27,False,,,,2,Poor
NF4520,Shadow,Bong Joon-ho,Thriller,2022,Turkey,Spanish,123,TV-MA,4.6,4.1,12266,2024-08-17,False,,478.52,,0,Poor
NF4521,An Nightmare,Patty Jenkins,Comedy,2014,Japan,English,96,TV-MA,7.3,7.8,19667,2021-09-22,True,,,,3,Good
NF4522,An Hope,Greta Gerwig,Biography,2023,Japan,Mandarin,130,TV-PG,6.7,5.5,50321,2024-02-20,False,77.29,329.78,252.48999999999995,0,Average
NF4523,An Sky,Parasite Director,Animation,2023,South Korea,Portuguese,84,TV-14,6.1,6.5,145892,2024-08-29,False,127.09,,,0,Average
NF4524,Light,Chloe Zhao,Drama,2017,UK,Arabic,120,TV-Y7,8.9,8.7,236998,2022-10-19,True,,227.07,,2,Excellent
NF4525,A Fire,Quentin Tarantino,Family,2013,Germany,Thai,158,TV-Y7,6.3,5.6,35585,2014-05-14,False,,621.63,,10,Average
NF4526,Light,Denis Villeneuve,Thriller,2021,Germany,Japanese,128,R,7.3,7.4,8704,2024-07-02,False,113.33,,,0,Good
NF4527,Big Peace,Steven Spielberg,Horror,2007,India,Hindi,135,TV-G,4.5,4.4,101039,2016-10-31,False,92.27,,,8,Poor
NF4528,Moon,Bong Joon-ho,Action,2013,UK,Japanese,159,TV-PG,6.5,6.8,7138,2015-05-25,True,,,,9,Average
NF4529,Quest,Steven Spielberg,Family,2020,Spain,Turkish,83,TV-G,7.5,8.0,32849,2022-03-19,True,1.23,,,2,Good
NF4530,Mystery,Christopher McQuarrie,Documentary,2019,Japan,Hindi,84,NC-17,9.5,10.0,33547,2021-05-28,False,139.29,323.06,183.77,3,Excellent
NF4531,Legend,David Fincher,Horror,2023,India,English,178,TV-Y7,4.3,5.3,15471,2024-04-14,False,,,,0,Poor
NF4532,Earth,Quentin Tarantino,Crime,2014,Spain,German,161,G,6.4,6.4,14109,2021-12-23,True,188.16,231.76,43.599999999999994,3,Average
NF4533,Moon,Christopher McQuarrie,War,2007,Germany,Spanish,143,G,9.9,10.0,92857,2010-01-11,False,,422.32,,14,Excellent
NF4534,Sky,Christopher McQuarrie,Drama,2014,Mexico,Turkish,98,PG,4.5,3.6,80874,2021-10-18,True,,121.74,,3,Poor
NF4535,Dream,Zack Snyder,Sci-Fi,2004,Sweden,Norwegian,157,TV-14,7.0,7.0,40539,2015-12-13,True,,,,9,Average
NF4536,Fear,Chloe Zhao,Drama,2020,South Korea,Thai,132,PG-13,5.8,5.9,61445,2020-09-21,True,,784.74,,4,Average
NF4537,Story,Christopher Nolan,Horror,2022,Canada,Italian,82,TV-Y,4.4,5.5,36506,2022-11-15,True,,,,2,Poor
NF4538,Mission,Parasite Director,Thriller,2022,Italy,Spanish,168,NC-17,6.7,6.6,161012,2023-04-14,False,134.76,,,1,Average
NF4539,Quest,Christopher Nolan,War,2007,Thailand,Dutch,106,NC-17,3.9,3.7,5919,2015-11-01,False,23.47,,,9,Poor
NF4540,Hope,Steven Spielberg,Family,2022,Germany,Spanish,108,PG-13,4.8,5.4,115335,2023-06-26,True,36.93,96.05,59.12,1,Poor
NF4541,Story,Martin Scorsese,Thriller,2019,France,French,130,TV-Y,8.2,8.9,67209,2024-07-28,True,,305.9,,0,Good
NF4542,Bright Sky,Steven Spielberg,Drama,2014,China,Italian,147,TV-PG,9.2,9.4,5322,2022-04-14,True,,19.73,,2,Excellent
NF4543,Loud Light,Ridley Scott,Comedy,2011,China,Italian,81,NC-17,8.4,8.7,126621,2023-02-10,True,,767.27,,1,Good
NF4544,Mystery,Parasite Director,Sci-Fi,2012,Canada,Spanish,177,TV-PG,5.4,5.8,200067,2013-07-30,False,,331.85,,11,Average
NF4545,Last Mystery,Zack Snyder,Family,2024,Australia,English,169,R,6.3,6.5,73639,2024-09-15,False,20.09,,,0,Average
NF4546,Lost Fire,Ridley Scott,Fantasy,2011,Spain,Portuguese,83,TV-Y7,6.8,6.8,7278,2016-02-15,False,,,,8,Average
NF4547,Mystery,David Fincher,Horror,2023,India,Arabic,129,TV-MA,2.3,2.3,9074,2024-01-29,False,,443.63,,0,Poor
NF4548,Bright Star,Quentin Tarantino,Crime,2020,South Korea,Japanese,89,PG,5.2,5.4,65578,2023-12-08,False,70.66,,,1,Average
NF4549,Final Adventure,Zack Snyder,Adventure,2021,Turkey,Thai,94,TV-G,5.9,6.4,23179,2023-06-02,True,183.78,183.05,-0.7299999999999898,1,Average
NF4550,Secret,David Fincher,Fantasy,2015,France,Hindi,168,TV-Y,5.6,5.6,162789,2023-09-05,False,45.43,614.31,568.88,1,Average
NF4551,Journey,Parasite Director,Romance,2017,Mexico,Japanese,156,G,5.0,5.5,62674,2019-02-11,False,,,,5,Poor
NF4552,Shadow,Steven Spielberg,Comedy,2020,Brazil,German,90,TV-MA,5.1,5.2,137198,2024-02-28,True,37.03,61.71,24.68,0,Average
NF4553,Star,Parasite Director,Romance,2014,Mexico,Hindi,99,PG-13,9.0,8.8,62567,2016-01-03,False,157.37,82.53,-74.84,8,Excellent
NF4554,Secret Light,Ridley Scott,Action,2015,Thailand,Spanish,118,R,4.1,4.5,9167,2018-04-20,True,,647.09,,6,Poor
NF4555,Shadow,Rian Johnson,Sci-Fi,2024,UK,Spanish,170,TV-PG,3.1,3.9,15328,2024-04-29,True,96.87,188.14,91.26999999999998,0,Poor
NF4556,Peace,Parasite Director,Romance,2014,Argentina,Mandarin,139,PG,8.3,8.8,3901,2015-12-23,True,,,,9,Good
NF4557,Hidden Peace,Parasite Director,Family,2004,Argentina,English,174,TV-14,5.1,4.2,5197,2016-10-15,True,187.76,,,8,Average
NF4558,Quest,Ridley Scott,War,2020,Brazil,Hindi,157,TV-G,5.8,6.7,89639,2023-02-17,False,49.93,,,1,Average
NF4559,Secret,Zack Snyder,Documentary,2017,Italy,Spanish,108,PG,6.8,7.2,14086,2024-02-03,False,52.97,517.08,464.11,0,Average
NF4560,Big Nightmare,Jordan Peele,Fantasy,2022,Germany,Italian,106,NC-17,9.1,9.5,37464,2024-02-04,False,75.23,407.48,332.25,0,Excellent
NF4561,Journey,Zack Snyder,Horror,2012,Canada,Mandarin,92,G,8.6,8.2,226000,2019-07-25,False,65.7,483.45,417.75,5,Excellent
NF4562,Old Star,Christopher Nolan,War,2018,France,Swedish,112,TV-G,8.3,8.6,15629,2023-01-05,False,,757.05,,1,Good
NF4563,Silent Shadow,Patty Jenkins,Sci-Fi,2021,Netherlands,Korean,96,NC-17,6.7,6.0,13015,2024-01-30,False,161.74,,,0,Average
NF4564,Legend,Quentin Tarantino,Biography,2004,Spain,Dutch,133,TV-14,4.4,4.9,68990,2012-08-27,True,112.4,775.17,662.77,12,Poor
NF4565,Story,Ryan Coogler,Crime,2023,China,French,171,TV-14,6.3,7.0,12564,2024-04-21,True,126.83,,,0,Average
NF4566,Hope,Greta Gerwig,Romance,2011,South Korea,English,128,TV-Y7,5.9,6.0,1029,2014-04-03,True,,,,10,Average
NF4567,Mission,Zack Snyder,Crime,2004,Germany,Swedish,100,NC-17,5.0,4.7,83846,2012-07-27,False,,,,12,Poor
NF4568,Old Star,Greta Gerwig,Biography,2006,Japan,English,178,TV-PG,5.8,6.1,22851,2023-06-13,False,68.7,,,1,Average
NF4569,Lost Secret,Rian Johnson,Animation,2016,Canada,Italian,104,R,6.9,6.8,48193,2018-11-04,True,,,,6,Average
NF4570,Mission,James Cameron,Horror,2020,South Korea,Japanese,115,TV-Y7,5.0,5.9,49849,2024-01-04,True,25.54,,,0,Poor
NF4571,Sky,Parasite Director,Biography,2016,Mexico,Japanese,177,G,4.1,3.5,41263,2022-02-28,False,112.97,100.99,-11.980000000000004,2,Poor
NF4572,Legend,Bong Joon-ho,Drama,2015,Sweden,Thai,120,TV-Y7,4.1,4.5,6631,2021-08-26,False,,178.28,,3,Poor
NF4573,Journey,James Cameron,Fantasy,2017,Mexico,Thai,156,TV-Y7,4.7,3.8,46563,2019-04-03,False,,,,5,Poor
NF4574,Old Peace,Greta Gerwig,Horror,2024,Australia,Korean,100,TV-PG,5.4,5.1,37678,2024-11-12,True,47.21,,,0,Average
NF4575,Slow War,Ridley Scott,Drama,2016,Japan,Korean,173,G,9.0,8.7,24985,2016-09-29,True,6.81,345.3,338.49,8,Excellent
NF4576,Light,Ridley Scott,Thriller,2018,Turkey,Thai,165,PG,7.9,8.0,190824,2022-05-02,False,,658.07,,2,Good
NF4577,Hidden Light,Patty Jenkins,Fantasy,2005,India,Thai,155,TV-Y,6.2,6.3,13647,2023-01-17,True,,729.6,,1,Average
NF4578,Quest,Parasite Director,Biography,2015,South Korea,Norwegian,84,R,8.5,8.9,223188,2024-08-31,True,106.25,665.99,559.74,0,Good
NF4579,Final Peace,Rian Johnson,Animation,2005,Norway,Italian,109,TV-Y7,6.8,6.8,28738,2018-09-13,False,,,,6,Average
NF4580,First Moon,Steven Spielberg,Biography,2004,Thailand,German,93,PG,7.4,6.4,35793,2014-02-14,True,,202.06,,10,Good
NF4581,Journey,David Fincher,War,2022,UK,English,125,TV-MA,7.7,8.1,32582,2024-03-10,True,199.67,,,0,Good
NF4582,Hope,David Fincher,Sci-Fi,2013,Japan,Hindi,155,NC-17,3.2,3.4,517,2014-07-24,False,182.68,,,10,Poor
NF4583,Moon,Jordan Peele,Thriller,2013,Spain,Turkish,115,TV-Y,5.0,5.1,4171,2024-08-12,True,52.48,,,0,Poor
NF4584,Code,Denis Villeneuve,Action,2023,India,Italian,173,G,6.5,6.8,264908,2024-08-06,False,76.85,705.79,628.9399999999999,0,Average
NF4585,Mystery,Chloe Zhao,Sci-Fi,2009,India,French,96,TV-MA,6.7,6.4,28793,2016-05-19,True,3.38,76.37,72.99000000000001,8,Average
NF4586,Loud Sky,Zack Snyder,Drama,2017,Turkey,Arabic,173,TV-MA,5.9,6.4,17804,2021-01-13,False,77.9,337.0,259.1,3,Average
NF4587,A Earth,Jordan Peele,Sci-Fi,2009,Mexico,Korean,177,TV-G,6.0,6.5,1018,2020-02-09,False,47.97,,,4,Average
NF4588,Mission,Patty Jenkins,Romance,2023,France,German,167,TV-PG,8.9,8.3,26122,2024-03-09,False,184.91,49.83,-135.07999999999998,0,Excellent
NF4589,Sun,Christopher Nolan,Comedy,2014,France,Turkish,93,TV-14,5.5,5.4,48782,2018-05-12,True,20.53,81.78,61.25,6,Average
NF4590,Quest,Martin Scorsese,Adventure,2021,Italy,Turkish,122,TV-Y7,5.7,6.4,31072,2023-09-17,True,77.94,537.91,459.96999999999997,1,Average
NF4591,Moon,Bong Joon-ho,War,2017,Netherlands,Norwegian,134,PG,6.4,5.8,48220,2020-12-01,True,4.44,,,4,Average
NF4592,Small Journey,Greta Gerwig,Action,2020,UK,Norwegian,83,TV-G,7.5,8.7,54461,2022-10-07,False,143.93,23.48,-120.45,2,Good
NF4593,Sun,Ridley Scott,Adventure,2007,Thailand,Dutch,108,NC-17,6.1,6.3,2539,2012-06-13,True,104.04,772.13,668.09,12,Average
NF4594,Nightmare,Bong Joon-ho,War,2005,Argentina,Arabic,107,NC-17,4.7,5.4,834,2023-06-08,True,48.65,170.3,121.65,1,Poor
NF4595,Dream,Parasite Director,Drama,2020,Japan,Turkish,174,PG,5.3,4.8,50842,2024-01-12,False,116.0,677.84,561.84,0,Average
NF4596,Sky,Chloe Zhao,Romance,2012,Australia,Swedish,111,TV-Y,6.0,5.4,39521,2016-10-02,False,124.06,255.36,131.3,8,Average
NF4597,A Quest,Denis Villeneuve,Biography,2006,France,Dutch,110,G,7.2,7.2,3353,2016-07-16,False,81.47,681.63,600.16,8,Good
NF4598,Quest,Greta Gerwig,Horror,2018,Netherlands,Hindi,152,TV-MA,6.7,7.0,106416,2019-12-01,False,50.4,561.13,510.73,5,Average
